0	0.9520252383750578
1	5.096180258208996
2	9.686668286719133
3	12.548088389102489
4	17.600971259624174
5	20.80055393446942
6	26.118328836918487
7	29.53464899504212
8	31.035205180321142
9	36.60914099682441
10	38.247956158349865
11	41.944826463160425
12	47.694160520218404
13	51.491298886756454
14	53.33230293750428
15	55.21380249251898
16	61.13288319282323
17	63.08700152222224
18	67.07391952687198
19	73.09165386812887
20	75.13843550077169
21	79.21267735906576
22	81.31294816782011
23	81.43795100104234
24	85.58650556512396
25	91.75753343612547
26	95.95004566364895
27	102.16313228809827
28	106.39595341803249
29	100.64773158950382
30	104.91774518648452
31	107.20532274545945
32	113.50983800137914
33	111.83070555886906
34	118.16737709366123
35	120.51933800596754
36	122.88610446092662
37	127.26722076207528
38	129.66225701256633
39	132.07080702601849
40	138.49248645476064
41	136.92693110808034
42	143.37379543711364
43	147.83275116635843
44	154.3034860546024
45	150.7857027704153
46	147.27911786934368
47	151.7834608616352
48	158.29847336075568
49	162.82390830418387
50	165.3595292390239
51	171.90510966587118
52	170.46043243515226
53	173.0252891908251
54	175.59947985691525
55	178.18281216286596
56	184.77510120412705
57	187.37616903479096
58	191.98584428942485
59	198.60396183154427
60	197.23036242644048
61	191.86489243629603
62	196.50740353573957
63	203.15775244616134
64	207.81580068728056
65	202.48141434459296
66	205.1544638514589
67	203.83482378470364
68	210.52237267270607
69	215.21699281504164
70	217.91857011282718
71	218.6269939089933
72	221.34215683776904
73	224.06395468273115
74	228.7922862428212
75	231.52705320577945
76	232.26816002849569
77	237.01551382381354
78	237.76902425335868
79	236.5286034260016
80	243.29416580158897
81	242.06562809960985
82	248.84290921248635
83	251.62593012319996
84	256.4146138269907
85	259.20888525687735
86	260.0086712127751
87	264.81390029399347
88	271.62450283491796
89	276.4404108436918
90	273.2615579437239
91	274.08787931786526
92	278.919311655104
93	279.755793099636
94	284.5972632021874
95	287.4436628734601
96	284.2949343395917
97	291.15102109951795
98	282.01186788414316
99	284.87742061721883
100	283.74762637784727
101	286.6224333645239
102	289.5017908606426
103	296.38564920139004
104	299.2739597419604
105	298.1666748270261
106	301.0637477614008
107	303.96513278184375
108	310.8707850299419
109	313.7806605260283
110	316.69471614408076
111	321.6129095875591
112	328.53519936613736
113	325.46154477328935
114	324.39190586469
115	331.3262434373944
116	336.26451900976303
117	339.20669480209494
118	342.1527337179458
119	349.1025993260927
120	346.05625584312395
121	351.0136681166266
122	353.974801608942
123	354.9396223814715
124	353.90809707950507
125	354.8801929175552
126	353.8558776651703
127	354.8351196332135
128	357.81788766058366
129	360.80415110136664
130	365.79387981239074
131	366.78704414118033
132	369.7836149142868
133	374.78356342598
134	375.7868614272952
135	380.7934811154096
136	375.8033951233481
137	374.8165765099959
138	371.832998750416
139	378.85263572644976
140	377.8754617175996
141	384.90145139217816
142	389.9305797987158
143	396.9628223576176
144	395.99815485305817
145	391.03655342511206
146	396.0779945621032
147	403.1224550931729
148	408.1699121810543
149	403.2203433150487
150	408.27372630419404
151	415.33003927062396
152	420.38926064310476
153	409.4513691507477
154	414.51634381689405
155	415.5841639531566
156	414.6548091536265
157	415.7282592892293
158	420.8044945022284
159	423.8834952008731
160	426.9652420541854
161	422.0497159868801
162	427.1368981744138
163	430.2267700381626
164	433.3193132407173
165	434.41450968130243
166	437.51234149130323
167	434.61279102990693
168	439.7158408798532
169	442.8214738432839
170	449.9296729376979
171	449.0404213920028
172	456.15370264265994
173	459.26950032992477
174	458.3877982941733
175	465.5085805723186
176	464.6318313943093
177	471.75753517971134
178	474.88567653436735
179	466.01624024713624
180	471.1492112867056
181	478.28457479847657
182	483.4223161015227
183	486.56242068561187
184	489.7048742083032
185	490.8496624920999
186	493.99677152167374
187	497.146187441145
188	484.2978965514253
189	491.45188530761743
190	490.6081403164733
191	491.7666483339035
192	490.9273962625464
193	494.09037114938246
194	497.2555601834049
195	498.4229506933377
196	495.59253014540036
197	500.7642861411232
198	503.93820641520415
199	507.1142788334139
200	514.2924913905406
201	517.472832208382
202	514.6552895337725
203	513.8398517366552
204	505.0265073081903
205	512.2152448589052
206	517.4060531168757
207	520.5989209259503
208	527.7938372440053
209	530.9907911412356
210	536.1897717984798
211	543.3907685055785
212	548.5937706597624
213	545.7987677640742
214	553.0057494258192
215	556.2147053550473
216	531.425625363064
217	534.6384993609656
218	537.85331735821
219	539.0700694612067
220	530.2887458719406
221	529.5093368866121
222	524.7318328943138
223	529.9562243757223
224	537.1825019018199
225	542.4106561326364
226	545.6406778160172
227	546.8725577864095
228	552.1062869636762
229	559.3418563519247
230	562.5792570383626
231	559.81848019217
232	559.0595170633942
233	566.3023589818617
234	571.5469973561126
235	578.7934236723509
236	584.0416294934143
237	587.291606457763
238	584.5433462784836
239	581.7968407423114
240	583.0520817086722
241	580.3090611087346
242	583.5677709444863
243	588.8282032878183
244	592.0903502796277
245	593.3542041289415
246	598.6197571120433
247	599.8870015716238
248	605.1559299159444
249	600.4265346180091
250	605.6988082147577
251	608.9727433062667
252	616.2483325549651
253	621.5255686848641
254	624.8044444807974
255	632.0849527876744
256	635.3670865097483
257	634.6508386098903
258	623.9362021088809
259	627.2231700847083
260	632.511735671882
261	639.8018920607542
262	625.0936324968511
263	630.3869502802199
264	637.6818387647809
265	636.9782913576901
266	634.2763015187156
267	641.5758627596183
268	640.8769686435476
269	642.1796127844414
270	645.483788846439
271	648.7894905433027
272	652.096711637842
273	643.4054459413583
274	646.7156873130857
275	652.027429659649
276	659.3406669345268
277	656.6553931375183
278	655.9716023142264
279	653.2892885555416
280	654.6084459971394
281	647.9290688189762
282	643.2511512448027
283	646.5746875416785
284	651.899672019495
285	659.2260990305044
286	664.5539629688597
287	671.883258270152
288	671.2139794109676
289	668.5461209084388
290	671.8796773198096
291	675.2146432420031
292	666.551013311197
293	673.8887822024053
294	667.2279446290645
295	674.5684953426253
296	661.9104291321528
297	665.25374082393
298	666.5984252810654
299	669.9444774031103
300	675.2918921256774
301	682.640664420067
302	687.9907892928964
303	689.3422617857364
304	692.6950769747532
305	692.0492299703483
306	699.4047159168149
307	698.7615299919903
308	694.1196674069138
309	693.4791234054928
310	696.8398932641712
311	694.2019722915998
312	701.5653558283179
313	706.9300392464311
314	714.2960179492961
315	713.6632873712174
316	711.0318429771319
317	718.4016802623123
318	711.7727947520693
319	719.1451820014536
320	722.5188375949683
321	727.8937571462825
322	735.2699362979442
323	734.6473707211053
324	736.0260561152418
325	727.4059882078859
326	712.7871627543523
327	718.1695755374744
328	721.5532223673436
329	722.9380990810496
330	716.3242015424216
331	723.7115256417783
332	729.1000672956811
333	730.4898224466842
334	723.880787063089
335	731.2729571387117
336	736.6663286926391
337	738.0608977689958
338	741.4566604367151
339	744.8536127893058
340	750.251750944632
341	747.651071044686
342	755.0515692553672
343	742.4532417662672
344	745.8560847904528
345	753.2600945642539
346	756.6652673470517
347	762.0715994210732
348	765.4790870911861
349	760.8877266846944
350	764.2975145511405
351	769.7084470621035
352	777.1205206110048
353	780.5337316129207
354	785.9480765043809
355	789.363551743188
356	786.7801538082263
357	790.1978791992797
358	793.6167244368467
359	789.0366860619633
360	794.4577606360226
361	797.8799447405981
362	795.3032349772734
363	796.7276279674638
364	800.15312035225
365	805.5797087922119
366	789.0073899672552
367	780.4361605764543
368	779.8660173378853
369	781.296956988464
370	786.7289762837927
371	790.1620719979951
372	797.5962409235676
373	801.0314798712229
374	788.4677856697331
375	785.905155165789
376	793.3435852238422
377	786.7830727259616
378	788.2236145716906
379	793.6652076778969
380	791.1078489786346
381	786.5515354250024
382	785.9962639850028
383	793.442031643408
384	798.8888354016162
385	800.3366722775249
386	803.7855393053933
387	807.2354335357077
388	812.6863520350589
389	820.1382918860018
390	825.5912501869398
391	829.0452240519853
392	830.5002106108473
393	835.9562070086972
394	843.4132104060532
395	846.8712179786521
396	846.3302269173373
397	853.7902344279341
398	853.2512377311341
399	854.7132340623775
400	860.1762206717412
401	855.6401948238208
402	855.1051537976209
403	852.5710948864407
404	860.0380153977662
405	863.505912653161
406	868.9747839881529
407	876.4446267521339
408	869.9154383082487
409	865.3872160332912
410	870.8599573176034
411	874.3336595649666
412	875.808320192506
413	879.2839366305861
414	884.7605063227093
415	876.2380267254212
416	877.716495308211
417	877.195909553413
418	880.6762669561126
419	884.1575650240497
420	885.6398012775276
421	885.1229732493143
422	882.6070784845574
423	878.0921145406869
424	883.5780789873265
425	887.0649694062054
426	890.5527833910687
427	898.0415185475877
428	879.5311724932758
429	887.0217428574019
430	886.5132272809028
431	888.0056234162989
432	893.4989289276155
433	888.9931414902921
434	894.4882587911065
435	895.9842785280907
436	893.4811984104495
437	896.9790161584833
438	894.4777295035069
439	899.9773361877715
440	903.4778339643881
441	892.9792205972508
442	892.4814938609575
443	899.9846515407394
444	893.4886914323806
445	876.9936113421513
446	882.4994090867262
447	890.0060824931161
448	887.5136293985997
449	891.0220476506424
450	896.5313351068367
451	894.041489634822
452	897.5525091122236
453	899.0643914265775
454	904.5771344752693
455	906.0907361654545
456	893.6051944140081
457	901.1205071474433
458	906.6366723018564
459	914.1536878228535
460	911.671551665494
461	893.1902617942178
462	900.7098161827889
463	904.2302128142301
464	907.7514496807607
465	911.2735247837345
466	916.7964361335789
467	920.3201817497338
468	927.8447596605929
469	925.370167903443
470	930.8964045244047
471	928.4234675783737
472	935.9513551289656
473	935.4800652484546
474	943.0095960177159
475	936.539945526174
476	944.0711118717463
477	937.6030931607775
478	941.1358875080005
479	930.6694930364692
480	924.2039078775088
481	925.7391301706621
482	931.2751580636386
483	938.8119897122551
484	944.3496232803909
485	951.8880569399334
486	939.4272888707228
487	940.9673172605071
488	938.5081403048862
489	942.049756207266
490	941.5921631788069
491	949.1353594383754
492	954.6793432124896
493	958.2241127352836
494	965.7696662484477
495	969.3160020011801
496	968.8631182501504
497	976.4110132594442
498	973.9596853005178
499	973.5091326521542
500	981.0593536004153
501	980.6103464385969
502	976.1621094671891
503	979.7146409938186
504	985.2679393332219
505	988.8220028071846
506	990.3768297445104
507	993.9324184809711
508	997.4887673592675
509	991.0458747289831
510	988.6037389465464
511	996.1623583751825
512	1001.7217313848851
513	997.281856352356
514	1000.8427316609796
515	1006.4043557007781
516	1007.9667268683697
517	1007.529843566931
518	1009.0937042061523
519	1012.6583072022058
520	1016.2236509777058
521	1003.7897339616629
522	1007.3565545894517
523	1014.9241113027729
524	1014.4924025496175
525	1010.0614267842193
526	1015.6311824670292
527	1019.2016680646739
528	1010.7728820499206
529	1018.3448229016385
530	1017.9174891047633
531	1013.490879150263
532	1019.0649915351041
533	1026.6398247622137
534	1026.2153773404434
535	1021.7916477845374
536	1027.368634615098
537	1028.9463363585528
538	1020.5247515471183
539	1026.1038787187626
540	1029.6837164171857
541	1037.2642631917724
542	1042.8455175975623
543	1046.4274781952254
544	1054.0101435510223
545	1051.5935122367728
546	1057.177582829826
547	1046.7623539130318
548	1034.3478240747008
549	1031.9339919085805
550	1039.5208560138235
551	1045.1084149949547
552	1048.6966674618452
553	1052.2856120296756
554	1059.8752473189088
555	1063.4655719552647
556	1051.0565845696865
557	1058.6482837983103
558	1062.2406682824367
559	1055.8337366685082
560	1059.4274876080726
561	1057.0219197577535
562	1064.6170317792366
563	1068.2128223392183
564	1065.8092901093996
565	1059.4064337664486
566	1067.0042519919725
567	1072.6027434724929
568	1076.2019068994186
569	1071.8017409690183
570	1077.4022443823924
571	1085.0034158454528
572	1076.605254068886
573	1062.2077577681366
574	1061.8109256633816
575	1065.414756479492
576	1073.0192489460278
577	1072.6244017971921
578	1080.2302137718198
579	1079.83668361335
580	1087.4438100697962
581	1087.0515918937244
582	1090.6600278422347
583	1098.2691166769264
584	1097.8788571638806
585	1105.489248073638
586	1105.1002881811673
587	1108.7119762658504
588	1110.3243111114534
589	1089.9372915061094
590	1089.5509162422823
591	1097.1651841167595
592	1096.7800939306235
593	1098.3956444892228
594	1102.011834602161
595	1101.628663083262
596	1093.2461287505612
597	1096.8642304262712
598	1094.48296693677
599	1092.1023371125693
600	1099.7223397883054
601	1091.3429738027044
602	1094.9642379985726
603	1100.586131222767
604	1104.2086523261805
605	1107.8318001637172
606	1099.4555735942695
607	1107.07997148071
608	1106.7049926898508
609	1102.3306360924453
610	1105.9569005631483
611	1111.5837849805102
612	1119.211288226954
613	1124.8394091887467
614	1110.4681467559958
615	1118.0974998226147
616	1115.7274672863105
